timestamp_s,cte_px,for_spd,turn_spd,delta_turn_spd,line_detected
84.084,48.19,0.252,-1.2862,5.5025,1
84.116,51.62,0.2435,-1.1456,8.4387,1
84.164,51.62,0.2435,-0.3205,49.5037,1
84.196,57.11,0.2306,-1.5479,73.6409,1
84.228,58.98,0.2263,-0.7295,49.1061,1
84.26,58.98,0.2263,-0.347,22.9452,1
84.292,60.55,0.2229,-0.6636,18.9927,1
84.324,60.55,0.2229,-0.3522,18.6814,1
84.356,59.11,0.226,-0.062,17.4159,1
84.388,58.96,0.2264,-0.3185,15.392,1
84.42,58.96,0.2264,-0.347,1.7099,1
84.452,NaN,0.2264,-0.347,0.0,0
84.484,NaN,0.2264,-0.347,0.0,0
84.516,NaN,0.2264,-0.347,0.0,0
84.564,NaN,0.2264,-0.347,0.0,0
84.597,40.54,0.2719,4.1964,272.6043,1
84.628,40.54,0.2719,-0.2725,268.1354,1
84.66,32.35,0.2938,2.337,156.5699,1
84.692,27.67,0.3062,1.449,53.28,1
84.724,27.67,0.3062,-0.2022,99.072,1
84.756,17.43,0.3305,3.9474,248.9767,1
84.788,11.73,0.3407,2.4285,91.1321,1
84.821,11.73,0.3407,-0.0922,151.2424,1
84.852,0.23,0.35,5.4201,330.7339,1
84.884,-4.11,0.3488,2.1076,198.7458,1
84.916,-4.11,0.3488,0.0328,124.4914,1
84.996,-10.85,0.342,3.2468,192.8396,1
85.028,-14.18,0.3367,1.614,97.9662,1
85.06,-14.18,0.3367,0.1105,90.2086,1
85.092,-16.89,0.3316,1.318,72.4511,1
85.124,-17.79,0.3298,0.5203,47.8621,1
85.156,-17.79,0.3298,0.1367,23.0177,1
85.188,-17.24,0.3309,-0.1021,14.3263,1
85.22,-16.71,0.332,-0.0992,0.1739,1
85.253,-16.71,0.332,0.129,13.6893,1
85.284,-13.83,0.3373,-1.1533,76.9367,1
85.316,-12.07,0.3402,-0.6997,27.2166,1
85.364,-12.07,0.3402,0.0947,47.6644,1
85.397,-6.16,0.3474,-2.6909,167.1406,1
85.428,-2.37,0.3496,-1.7887,54.1336,1
85.46,-2.37,0.3496,0.0189,108.4594,1
85.492,6.82,0.3468,-4.4462,267.9083,1
85.525,11.75,0.3407,-2.3775,124.1232,1
85.556,11.75,0.3407,-0.0923,137.108,1
85.588,23.98,0.3156,-5.371,316.7205,1
85.62,30.0,0.3001,-2.4521,175.1381,1
85.652,30.0,0.3001,-0.2161,134.1543,1
85.685,40.17,0.2729,-3.5451,199.737,1
85.716,44.68,0.261,-1.5502,119.6962,1
85.764,44.68,0.261,-0.2917,75.5079,1
85.796,51.35,0.2442,-1.988,101.7809,1
85.828,53.99,0.2378,-0.9302,63.4685,1
85.86,53.99,0.2378,-0.3295,36.0432,1
85.892,56.96,0.2309,-0.9779,38.9002,1
85.924,57.58,0.2295,-0.4721,30.3461,1
85.956,57.1,0.2306,-0.2405,13.8938,1
85.988,56.44,0.2321,-0.2,2.4333,1
86.02,56.44,0.2321,-0.3383,8.302,1
86.053,54.24,0.2372,0.1433,28.8962,1
86.084,52.67,0.241,0.0275,6.9446,1
86.116,52.67,0.241,-0.3246,21.1258,1
86.164,48.14,0.2521,0.7736,65.8901,1
86.196,45.33,0.2593,0.425,20.9178,1
86.228,45.33,0.2593,-0.2946,43.1725,1
86.26,39.11,0.2757,1.4787,106.3985,1
86.292,35.35,0.2858,0.9134,33.919,1
86.325,35.35,0.2858,-0.2462,69.5757,1
86.356,27.44,0.3068,2.5221,166.094,1
86.388,23.19,0.3175,1.4532,64.1334,1
86.42,23.19,0.3175,-0.1737,97.611,1
86.453,15.1,0.3351,3.2656,206.3589,1
86.484,11.38,0.3413,1.578,101.2578,1
86.516,11.38,0.3413,-0.0895,100.0507,1
86.564,5.15,0.3482,2.867,177.3932,1
86.596,1.58,0.3498,1.6912,70.5506,1
86.628,1.58,0.3498,-0.0126,102.2306,1
86.66,-0.77,0.35,1.1327,68.7179,1
86.724,-1.94,0.3497,0.5798,33.1722,1
86.756,-1.94,0.3497,0.0155,33.855,1
86.788,-2.73,0.3495,0.3995,23.0383,1
86.82,-1.77,0.3498,-0.4459,50.7252,1
86.852,-1.77,0.3498,0.0142,27.6045,1
86.884,1.09,0.3499,-1.3826,83.8053,1
86.916,3.54,0.3491,-1.2031,10.7695,1
86.964,3.54,0.3491,-0.0283,70.4872,1
86.996,8.52,0.345,-2.4185,143.412,1
87.028,12.16,0.3401,-1.7714,38.8295,1
87.06,12.16,0.3401,-0.0954,100.5556,1
87.092,20.88,0.323,-3.9255,229.8072,1
87.124,25.65,0.3114,-2.0707,111.2934,1
87.156,25.65,0.3114,-0.1896,112.8653,1
87.188,34.26,0.2887,-3.285,185.7288,1
87.22,38.5,0.2773,-1.5919,101.5883,1
87.252,38.5,0.2773,-0.2625,79.7663,1
87.285,45.24,0.2595,-2.1961,116.0188,1
87.316,48.01,0.2525,-1.0179,70.6957,1
87.364,48.01,0.2525,-0.306,42.7094,1
87.396,51.55,0.2437,-1.1741,52.0844,1
87.428,52.74,0.2408,-0.5976,34.5917,1
87.46,52.74,0.2408,-0.3248,16.3661,1
87.492,52.94,0.2403,-0.3728,2.8773,1
87.524,52.26,0.2419,-0.168,12.2887,1
87.556,51.25,0.2444,-0.0853,4.96,1
87.588,47.96,0.2526,0.4905,34.5501,1
87.62,45.99,0.2576,0.2057,17.0938,1
87.652,45.99,0.2576,-0.2975,30.1865,1
87.684,40.58,0.2718,1.2132,90.6414,1
87.716,37.3,0.2805,0.7236,29.3805,1
87.764,33.57,0.2906,0.9555,13.9145,1
87.796,33.57,0.2906,-0.2365,71.5176,1
87.828,25.65,0.3114,2.625,171.6879,1
87.86,21.33,0.3219,1.5363,65.3176,1
87.892,-131.24,0.1246,39.1232,2255.2101,1
87.925,-131.24,0.1246,0.4827,2318.4278,1
87.956,NaN,0.1246,0.4827,0.0,0
87.989,NaN,0.1246,0.4827,0.0,0
88.02,NaN,0.1246,0.4827,0.0,0
88.052,NaN,0.1246,0.4827,0.0,0
88.085,NaN,0.1246,0.4827,0.0,0
88.116,NaN,0.1246,0.4827,0.0,0
88.148,NaN,0.1246,0.4827,0.0,0
88.196,NaN,0.1246,0.4827,0.0,0
88.228,116.32,0.1382,-57.3849,3472.0549,1
88.259,-8.95,0.3445,32.2787,5379.8109,1
88.292,-8.95,0.3445,0.0709,1932.4672,1
88.324,-9.67,0.3436,0.4098,20.3343,1
88.355,-9.25,0.3442,-0.1212,31.8583,1
88.42,-9.78,0.3435,0.3225,26.622,1
88.452,-9.78,0.3435,0.0773,14.7138,1
88.485,-8.56,0.345,-0.5012,34.7062,1
88.516,-8.05,0.3456,-0.1742,19.6193,1
88.564,-6.93,0.3467,-0.4677,17.6131,1
88.596,-6.93,0.3467,0.0551,31.3703,1
88.628,-5.9,0.3476,-0.44,29.7077,1
88.66,-5.09,0.3482,-0.3442,5.7508,1
88.692,-4.3,0.3487,-0.3431,0.062,1
88.724,-4.3,0.3487,0.0343,22.6457,1
88.755,-1.99,0.3497,-1.0865,67.2456,1
88.788,-0.56,0.35,-0.6812,24.3167,1
88.82,-0.56,0.35,0.0045,41.1408,1
88.852,1.17,0.3499,-0.8384,50.5712,1
88.884,3.34,0.3492,-1.0685,13.8049,1
88.916,3.34,0.3492,-0.0267,62.5053,1
88.964,6.87,0.3467,-1.7283,102.0983,1
88.996,7.28,0.3463,-0.2529,88.5239,1
89.028,7.28,0.3463,-0.0578,11.7055,1
89.06,9.94,0.3433,-1.3196,75.7061,1
89.093,11.63,0.3409,-0.8635,27.3681,1
89.124,11.63,0.3409,-0.0914,46.3248,1
89.156,11.84,0.3406,-0.1916,6.0149,1
89.188,11.88,0.3405,-0.1084,4.9974,1
89.221,11.55,0.341,0.0572,9.9308,1
89.252,11.55,0.341,-0.0908,8.879,1
89.284,7.93,0.3457,1.6099,102.0437,1
89.316,1.81,0.3498,2.894,77.0442,1
89.364,1.81,0.3498,-0.0145,174.5066,1
89.396,-4.71,0.3485,3.1601,190.4739,1
89.428,-9.68,0.3436,2.4124,44.8609,1
89.46,-9.68,0.3436,0.0765,140.1545,1
89.492,-19.36,0.3264,4.4237,260.8294,1
89.525,-24.47,0.3144,2.2386,131.1049,1
89.556,-29.14,0.3024,1.9521,17.1888,1
89.588,-33.24,0.2915,1.6527,17.9633,1
89.62,-33.24,0.2915,0.2347,85.0808,1
89.652,-42.08,0.2678,2.9874,165.1632,1
89.685,NaN,0.2678,2.9874,0.0,0
89.716,NaN,0.2678,2.9874,0.0,0
89.748,NaN,0.2678,2.9874,0.0,0
89.796,NaN,0.2678,2.9874,0.0,0
89.828,NaN,0.2678,2.9874,0.0,0
89.86,NaN,0.2678,2.9874,0.0,0
89.892,NaN,0.2678,2.9874,0.0,0
89.924,NaN,0.2678,2.9874,0.0,0
89.956,NaN,0.2678,2.9874,0.0,0
89.988,NaN,0.2678,2.9874,0.0,0
90.02,NaN,0.2678,2.9874,0.0,0
90.052,-31.76,0.2954,-2.9828,358.2143,1
90.116,-28.38,0.3044,-0.9826,120.0151,1
90.148,-28.38,0.3044,0.2065,71.3454,1
90.196,-17.79,0.3297,-4.0499,255.387,1
90.228,-11.42,0.3412,-2.7235,79.5856,1
90.26,-4.67,0.3485,-3.1202,23.8018,1
90.292,-4.67,0.3485,0.0372,189.4457,1
90.324,11.14,0.3416,-7.5824,457.1768,1
90.356,19.13,0.3269,-3.6559,235.5904,1
90.388,19.13,0.3269,-0.1462,210.582,1
90.42,33.61,0.2905,-5.6703,331.4486,1
90.453,40.05,0.2732,-2.2735,203.8105,1
90.485,40.05,0.2732,-0.2701,120.2012,1
90.516,49.81,0.248,-2.9092,158.3469,1
90.564,53.89,0.2381,-1.2725,98.2062,1
90.596,53.89,0.2381,-0.3291,56.6014,1
90.628,59.41,0.2254,-1.5096,70.8303,1
90.66,61.46,0.2209,-0.7557,45.2376,1
90.692,62.67,0.2183,-0.5875,10.0892,1
90.724,62.67,0.2183,-0.359,13.7133,1
90.756,63.7,0.2161,-0.5519,11.5742,1
90.788,64.05,0.2154,-0.4271,7.4838,1
90.82,64.05,0.2154,-0.3632,3.8367,1
90.852,64.06,0.2153,-0.3658,0.1601,1
90.885,63.81,0.2159,-0.3161,2.9836,1
90.917,63.18,0.2172,-0.2457,4.2244,1
90.964,63.18,0.2172,-0.3605,6.8894,1
90.997,59.16,0.2259,0.4259,47.184,1
91.029,59.16,0.2259,-0.3476,46.4105,1
91.06,54.21,0.2373,0.7095,63.4264,1
91.092,51.17,0.2446,0.3727,20.2054,1
91.125,51.17,0.2446,-0.3188,41.4897,1
91.156,43.34,0.2645,1.7023,121.268,1
91.188,38.75,0.2766,1.0525,38.9898,1
91.22,38.75,0.2766,-0.2637,78.974,1
91.251,28.71,0.3035,3.104,202.0646,1
91.285,22.84,0.3184,2.0549,62.9446,1
91.316,22.84,0.3184,-0.1714,133.5811,1
91.364,11.4,0.3412,4.8131,299.0719,1
91.396,6.04,0.3475,2.4477,141.9273,1
91.428,6.04,0.3475,-0.0481,149.746,1
91.46,-3.83,0.349,4.7508,287.9362,1
91.492,-8.57,0.345,2.3051,146.7418,1
91.524,-12.49,0.3396,1.9029,24.1349,1
91.556,-12.49,0.3396,0.0979,108.2971,1
91.588,-19.69,0.3257,3.2777,190.788,1
91.62,-23.02,0.3179,1.5241,105.2207,1
91.652,-23.02,0.3179,0.1726,81.0882,1
91.684,-30.14,0.2998,2.8802,162.4539,1
91.716,-33.9,0.2897,1.5201,81.601,1
91.764,-33.9,0.2897,0.2383,76.9079,1
91.828,-42.69,0.2662,2.9437,162.3186,1
91.859,-47.07,0.2548,1.4657,88.6751,1
91.893,-47.07,0.2548,0.3021,69.8188,1
91.924,-55.52,0.2342,2.3134,120.6779,1
91.956,-59.68,0.2248,1.2072,66.3729,1
91.988,-63.63,0.2163,1.1151,5.5233,1
92.021,-63.63,0.2163,0.3619,45.1923,1
92.052,-71.42,0.2007,1.7102,80.8945,1
92.084,-75.17,0.1938,0.9644,44.7437,1
92.117,-78.73,0.1876,0.9099,3.2711,1
92.164,-78.73,0.1876,0.402,30.4747,1
92.196,-85.6,0.1765,1.3087,54.4047,1
92.228,-88.88,0.1716,0.813,29.7473,1
92.26,-91.95,0.1672,0.7737,2.3544,1
92.292,-91.95,0.1672,0.4291,20.6769,1
92.324,-97.68,0.1595,1.0377,36.5177,1
92.356,-100.28,0.1562,0.6969,20.4509,1
92.388,-100.28,0.1562,0.4433,15.2146,1
92.42,-104.38,0.1512,0.8295,23.1701,1
92.452,-105.98,0.1493,0.5932,14.1752,1
92.484,-107.38,0.1477,0.5755,1.0645,1
92.516,-107.38,0.1477,0.454,7.2879,1
92.564,-109.68,0.1452,0.6507,11.802,1
92.596,-110.62,0.1442,0.5349,6.946,1
92.627,-111.35,0.1434,0.5188,0.9715,1
92.66,-111.35,0.1434,0.4595,3.5553,1
92.692,-113.01,0.1416,0.5942,8.0819,1
92.724,-113.01,0.1416,0.4617,7.9494,1
92.756,-115.94,0.1386,0.6905,13.7287,1
92.788,-116.76,0.1378,0.5281,9.746,1
92.819,-116.76,0.1378,0.4665,3.6961,1
92.852,NaN,0.1378,0.4665,0.0,0
92.884,NaN,0.1378,0.4665,0.0,0
92.916,NaN,0.1378,0.4665,0.0,0
92.964,NaN,0.1378,0.4665,0.0,0
92.996,NaN,0.1378,0.4665,0.0,0
93.027,NaN,0.1378,0.4665,0.0,0
93.06,NaN,0.1378,0.4665,0.0,0
93.092,NaN,0.1378,0.4665,0.0,0
93.124,NaN,0.1378,0.4665,0.0,0
93.156,NaN,0.1378,0.4665,0.0,0
93.188,NaN,0.1378,0.4665,0.0,0
93.22,NaN,0.1378,0.4665,0.0,0
93.252,NaN,0.1378,0.4665,0.0,0
93.284,NaN,0.1378,0.4665,0.0,0
93.316,NaN,0.1378,0.4665,0.0,0
93.348,-98.29,0.1587,-1.1433,96.5863,1
93.396,-98.29,0.1587,0.4401,95.0029,1
93.428,-94.72,0.1634,0.0712,22.1325,1
93.491,-93.05,0.1657,0.2542,10.9813,1
93.524,-93.05,0.1657,0.4311,10.6115,1
93.556,-88.13,0.1727,-0.13,33.6637,1
93.588,-86.11,0.1757,0.1774,18.4408,1
93.62,-86.11,0.1757,0.4179,14.4304,1
93.652,-82.67,0.1811,-0.0179,26.1446,1
93.684,-81.1,0.1837,0.2015,13.1599,1
93.716,-79.69,0.186,0.2165,0.8984,1
93.764,-79.69,0.186,0.4042,11.2641,1
93.796,-77.2,0.1903,0.0525,21.1016,1
93.827,-75.88,0.1926,0.2064,9.2347,1
93.86,-74.68,0.1947,0.2149,0.508,1
93.892,-74.68,0.1947,0.3923,10.6467,1
93.924,-72.6,0.1985,0.0725,19.1919,1
93.956,-71.14,0.2013,0.1552,4.9674,1
93.988,-71.14,0.2013,0.3833,13.6818,1
94.02,-67.59,0.2082,-0.2102,35.6063,1
94.051,-65.6,0.2122,0.0246,14.0832,1
94.084,-65.6,0.2122,0.3678,20.5962,1
94.116,-61.13,0.2216,-0.471,50.3266,1
94.164,-58.67,0.227,-0.1376,20.0008,1
94.196,-58.67,0.227,0.346,29.0171,1
94.227,-52.87,0.2405,-0.9157,75.7001,1
94.259,-49.7,0.2482,-0.4291,29.1918,1
94.292,-49.7,0.2482,0.313,44.5252,1
94.324,-42.68,0.2662,-1.5376,111.0365,1
94.356,-38.98,0.276,-0.8004,44.2367,1
94.388,-38.98,0.276,0.2649,63.9143,1
94.42,-27.27,0.3073,-3.7073,238.3314,1
94.452,-27.27,0.3073,0.1998,234.4243,1
94.484,-19.55,0.326,-2.8907,185.4288,1
94.516,-15.94,0.3335,-1.4134,88.6383,1
94.564,-15.94,0.3335,0.1235,92.2139,1
94.596,-10.14,0.343,-2.5263,158.9838,1
94.628,-7.82,0.3458,-1.0188,90.446,1
94.66,-5.96,0.3475,-0.8246,11.6508,1
94.692,-5.96,0.3475,0.0475,52.3277,1
94.724,-3.3,0.3492,-1.2417,77.3521,1
94.756,-2.4,0.3496,-0.4112,49.8297,1
94.788,-2.4,0.3496,0.0192,25.8239,1
94.82,-1.88,0.3498,-0.2324,15.0972,1
94.852,-2.13,0.3497,0.1354,22.0708,1
94.884,-2.38,0.3496,0.1398,0.2641,1
94.916,-2.38,0.3496,0.019,7.246,1
94.948,-5.23,0.3481,1.3999,82.8538,1
94.996,-7.1,0.3465,0.9396,27.6217,1
95.028,-7.1,0.3465,0.0564,52.9906,1
95.06,-12.71,0.3392,2.6906,158.0507,1
95.093,-16.04,0.3333,1.5998,65.4485,1
95.124,-16.04,0.3333,0.1242,88.5356,1
95.156,-24.03,0.3155,3.4799,201.3429,1
95.187,-27.91,0.3056,1.6704,108.568,1
95.252,-27.91,0.3056,0.2036,88.0075,1
95.285,-35.25,0.2861,2.7659,153.7343,1
95.316,-39.72,0.274,1.6423,67.4157,1
95.364,-39.72,0.274,0.2685,82.4246,1
95.396,NaN,0.274,0.2685,0.0,0
95.428,NaN,0.274,0.2685,0.0,0
95.46,NaN,0.274,0.2685,0.0,0
95.493,NaN,0.274,0.2685,0.0,0
95.525,NaN,0.274,0.2685,0.0,0
95.556,NaN,0.274,0.2685,0.0,0
95.588,-43.06,0.2652,1.2357,58.0294,1
95.62,-40.97,0.2707,-0.3141,92.9884,1
95.652,-40.97,0.2707,0.2746,35.3215,1
95.684,-35.73,0.2848,-1.334,96.5162,1
95.716,-32.42,0.2937,-0.8554,28.7169,1
95.764,-32.42,0.2937,0.2301,65.1316,1
95.796,-23.98,0.3156,-2.8967,187.6064,1
95.828,-18.84,0.3275,-1.9399,57.4033,1
95.86,-18.84,0.3275,0.1441,125.0435,1
95.892,-7.41,0.3462,-5.0588,312.1771,1
95.924,-1.31,0.3499,-2.8891,130.1864,1
95.956,-1.31,0.3499,0.0105,173.9735,1
95.988,10.45,0.3426,-5.6588,340.1592,1
96.02,16.02,0.3333,-2.6179,182.4545,1
96.052,21.15,0.3224,-2.3224,17.728,1
96.084,21.15,0.3224,-0.16,129.7441,1
96.116,29.75,0.3008,-3.4928,199.9666,1
96.164,35.83,0.2845,-2.292,72.052,1
96.196,35.83,0.2845,-0.2487,122.5932,1
96.228,39.36,0.275,-1.3473,65.9117,1
96.26,40.87,0.271,-0.7155,37.9075,1
96.292,40.87,0.271,-0.2741,26.4823,1
96.325,42.56,0.2665,-0.7614,29.2396,1
96.356,43.38,0.2644,-0.5112,15.0126,1
96.388,43.78,0.2633,-0.3973,6.8337,1
96.42,43.78,0.2633,-0.2877,6.579,1
96.452,44.5,0.2614,-0.4859,11.8945,1
96.484,44.41,0.2617,-0.2644,13.2888,1
96.516,43.94,0.2629,-0.1616,6.1678,1
96.564,43.94,0.2629,-0.2884,7.6043,1
96.596,41.74,0.2687,0.3291,37.0513,1
96.627,40.55,0.2719,0.0701,15.5451,1
96.66,38.65,0.2769,0.2971,13.6251,1
96.692,38.65,0.2769,-0.2632,33.6209,1
96.724,33.63,0.2904,1.3444,96.4592,1
96.756,30.31,0.2993,0.9151,25.7614,1
96.788,30.31,0.2993,-0.218,67.9834,1
96.82,23.43,0.3169,2.3843,156.1379,1
96.852,19.17,0.3268,1.5852,47.9477,1
96.916,15.01,0.3352,1.672,5.208,1
96.964,15.01,0.3352,-0.1166,107.3183,1
96.996,7.24,0.3464,3.4903,216.4176,1
97.028,3.14,0.3493,1.9223,94.0837,1
97.06,3.14,0.3493,-0.025,116.8388,1
97.092,-2.93,0.3494,2.9335,177.5129,1
97.125,-5.61,0.3478,1.3198,96.8215,1
